9,0,26.8666245,-41.829435
9,0,18.1578245,-51.000055
9,0,-17.8421755,-87.000055
9,0,-26.4834755,-95.901305
9,0,-36.8421755,-102.362055
9,0,-47.9602755,-104.132375
9,0,-60.1321755,-104.165995
9,0,-83.8421755,-102.999995
9,0,-185.8421755,-102.999995
9,0,-409.8421755,-102.999995
9,0,-479.8421755,-102.999995
9,0,-496.9434255,-103.665125
9,0,-513.8421755,-102.467995
9,0,-520.2211255,-99.709795
9,0,-525.8880555,-95.277125
9,0,-535.8421755,-84.999995
9,0,-562.7540545,-58.744495
9,0,-581.9881745,-37.999995
9,0,-584.3945645,-29.517175
9,0,-585.1578045,-16.387625
9,0,-584.8421745,10.000005
9,0,-584.8421745,133.000005
10,0,81.958845,-84.631465
10,0,81.958845,-10.631465
10,0,82.041145,9.183795
10,0,80.398845,25.368535
10,0,70.487645,40.013465
10,0,57.958845,52.773655
10,0,42.098845,68.948095
10,0,33.335445,76.410365
10,0,23.958845,82.005535
10,0,15.698745,84.295545
10,0,6.717645,84.631465
10,0,-11.041155,84.631465
10,0,-82.041145,84.631465
11,0,-603.8720245,299.796
11,0,-603.8720245,211.796
11,0,-604.1279545,189.4556
11,0,-603.7062745,177.00962
11,0,-602.2590245,171.796
11,0,-598.3625345,165.30406
11,0,-592.9369845,159.68478
11,0,-574.2782745,141.51462
11,0,-559.7477945,126.7278
11,0,-554.9901845,117.98537
11,0,-552.9110245,107.796
11,0,-551.9126345,18.82037
11,0,-552.8720245,-70.204
11,0,-552.8720245,-117.204
11,0,-552.6608445,-129.24637
11,0,-550.0180245,-139.204
11,0,-537.8909045,-153.91538
11,0,-524.4790241,-167.123
11,0,-517.2830241,-173.749
11,0,-482.8720245,-207.204
11,0,-473.6314045,-216.907
11,0,-462.8720245,-224.591
11,0,-448.0707745,-226.7355
11,0,-432.8720245,-226.204
11,0,-370.8720255,-226.204
11,0,-260.8349055,-224.88225
11,0,-205.7471955,-224.72829
11,0,-150.8720255,-226.244
11,0,-142.8173055,-228.37907
11,0,-135.8607755,-233.09
11,0,-123.8720255,-245.204
11,0,-99.0184055,-272.27138
11,0,-85.8345155,-285.52724
11,0,-71.8720255,-296.476
11,0,-64.9006255,-299.10275
11,0,-56.7867755,-299.796
11,0,-40.8720255,-299.48732
11,0,-2.3457755,-299.48732
11,0,36.1279745,-299.48732
11,0,43.6272045,-296.98944
11,0,50.0192245,-292.5605
11,0,61.1279745,-281.204
11,0,98.1279745,-244.204
11,0,108.0667745,-234.37963
11,0,113.7077745,-230.30758
11,0,120.1279745,-227.733
11,0,136.4637745,-226.69479
11,0,153.9141745,-226.69479
11,0,188.1279745,-226.69479
11,0,303.1279745,-226.69479
11,0,332.1542745,-226.69479
11,0,361.1279745,-226.69479
11,0,369.1278745,-225.00285
11,0,376.0691745,-220.57737
11,0,388.1079745,-207.65835
11,0,399.9067745,-194.1219
11,0,406.5480745,-188.92463
11,0,414.1279745,-185.73598
11,0,428.7597745,-184.15949
11,0,444.4292745,-184.15949
11,0,475.1279745,-184.15949
11,0,604.1279545,-184.15949
11,1,-212.3046845,-224.499995
11,1,-212.3046845,86.499995
11,1,-212.3046845,161.499995
11,1,-212.6953145,175.602245
11,1,-211.3255045,182.432865
11,1,-207.2606845,187.494995
11,1,-200.4616845,190.168405
11,1,-192.6839345,190.956495
11,1,-177.3046855,190.499995
11,1,-109.3046855,190.499995
11,1,92.6953145,190.499995
11,1,150.6953145,190.499995
11,1,164.3831845,189.858865
11,1,177.6953145,191.508995
11,1,187.2558245,197.499565
11,1,196.3799345,206.294865
11,1,212.6953145,224.499995
11,2,-134.6902143,-273.86396
11,2,-138.3088343,-267.40213
11,2,-140.0771843,-259.2878
11,2,-140.7006243,-245.88604
11,2,-140.7006243,-230.63604
11,2,-140.7006243,-200.13604
11,2,-141.2993743,-185.89229
11,2,-139.1276243,-172.13604
11,2,-133.0859643,-163.12835
11,2,-124.8106247,-154.61454
11,2,-107.7006247,-139.13604
11,2,-36.70062572,-68.13604
11,2,-18.70300572,-51.65454
11,2,-10.02757572,-42.69781
11,2,-3.374625715,-33.13604
11,2,-0.388435715,-23.31805
11,2,0.245374285,-12.07666
11,2,-0.700625715,9.86396
11,2,-0.700625715,90.86396
11,2,-1.055775715,111.02805
11,2,-0.831755715,122.06732
11,2,0.099374285,128.86396
11,2,5.563794285,137.64122
11,2,16.52706429,149.60861
11,2,40.29937429,172.86396
11,2,141.2993743,273.86396
11,3,197.18935,-337.155235
11,3,243.18935,-337.155235
11,3,253.83185,-337.626605
11,3,264.18935,-336.297235
11,3,272.24635,-331.321225
11,3,280.80315,-323.585105
11,3,294.19935,-307.155235
11,3,297.15995,-299.948695
11,3,298.27185,-292.058735
11,3,298.18935,-276.155235
11,3,298.18935,-213.155235
11,3,298.18935,25.844765
11,3,298.18935,97.844765
11,3,298.81065,112.138395
11,3,298.15985,119.552345
11,3,295.59935,125.469765
11,3,273.05805,148.674765
11,3,249.18935,170.844765
11,3,148.18935,271.844765
11,3,105.18935,314.844805
11,3,94.97685,325.781005
11,3,83.18935,334.624805
11,3,69.16655,337.626605
11,3,53.15435,337.626605
11,3,22.18935,337.626605
11,3,-81.81065,337.626605
11,3,-107.9854,337.626605
11,3,-121.26693,337.626605
11,3,-133.81065,335.594805
11,3,-140.18539,332.713005
11,3,-145.82803,328.216005
11,3,-155.81065,317.844805
11,3,-188.81065,284.844765
11,3,-197.3149,275.774765
11,3,-206.81065,267.934765
11,3,-213.18534,265.802575
11,3,-220.4934,265.284765
11,3,-234.81065,265.844765
11,3,-298.81065,265.844765
11,4,28.25,-108.25003
11,4,22.75,-93.7969
11,4,20.625,-75.50003
11,4,20.4444,-38.25003
11,4,20.4444,17.25001
11,4,20.4444,40.15371
11,4,20.4444,52.21361
11,4,18.32,62.15001
11,4,12.0675,69.07501
11,4,4.75,75.25001
11,4,-28.25,108.25003
11,5,0.3472,-42.75001
11,5,-0.3472,-6.25001
11,5,-0.3472,42.75001
11,6,0.23745,-68.040735
11,6,-0.23745,-17.959265
11,6,-0.23745,68.040735
12,0,54.65685,-300.00002
12,0,-21.34315,-224.00002
12,0,-38.63815,-208.62127
12,0,-47.05215,-199.95624
12,0,-52.60315,-191.00002
12,0,-54.61305,-180.93297
12,0,-54.65685,-169.30639
12,0,-53.34315,-147.00002
12,0,-53.34315,-46.00002
12,0,-53.34315,300.00002
12,1,-160.5,-259.5
12,1,-116.21,-214.67
12,1,-105.145,-204.21975
12,1,-100.3813,-198.39856
12,1,-97.26,-191.5
12,1,-95.4706,-179.54764
12,1,-95.395,-166.68712
12,1,-96.5,-141.5
12,1,-96.5,-37.5
12,1,-96.7204,-7.84317
12,1,-96.1855,6.79218
12,1,-94.5,16.5
12,1,-90.5209,23.67945
12,1,-86.23,27.772
12,1,-73.8835,29.27696
12,1,-66.76,31.242
12,1,-44.4737,52.49838
12,1,-23.5,75.5
12,1,160.5,259.5
12,2,-125.7652,-68.8049
12,2,-46.2348,-68.62813
12,2,-30.0435,-69.37187
12,2,-14.2348,-67.65813
12,2,-2.4648,-60.64027
12,2,8.8027,-49.9175
12,2,28.7652,-27.62813
12,2,125.7652,69.37187
12,3,-225.56589,-9
12,3,-127.56589,-9
12,3,-115.20229,-8.42642
12,3,-103.74099,-5.97046
12,3,-93.69239,-0.52927
12,3,-85.56589,9
12,3,-49.64459,8.02425
12,3,-13.56589,9
12,3,132.43409,9
12,3,191.43409,9
12,3,225.56589,8.41421
12,4,14.5355,-13.12132
12,4,-1.2484,-0.47917
12,4,-14.5355,13.12132
